PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
17.0,31.0,372.0,2.0,0.0,0.0,0.0,12.0,54.8,119.3,26.0,98.0,3.8,1.0,1.0,1.0,3.0,3.0,5.0,222.0,7.0,13.0,0.0,0.0,27:17,2019-10-27,8,Sun,1:00PM ET,1,0,5-3,0,Cincinnati Bengals,24.0,10.0,19.0,470.0,372.0,98.0,0.0,24.0,401.0,297.0,104.0,0.0,18.42,-3.84,1.27,ram,2019,10,2019,22.666666666666668,26.166666666666668,0.625
22.0,42.0,218.0,0.0,3.0,4.0,25.0,5.8,52.4,37.6,23.0,88.0,3.8,0.0,1.0,2.0,1.0,1.0,8.0,379.0,1.0,14.0,0.0,2.0,28:20,2019-11-10,10,Sun,4:25PM ET,0,0,5-4,1,Pittsburgh Steelers,12.0,17.0,16.0,306.0,218.0,88.0,4.0,15.0,273.0,231.0,42.0,2.0,-27.02,17.68,4.1,ram,2019,11,2019,24.333333333333332,24.833333333333332,0.5555555555555556
11.0,18.0,173.0,0.0,1.0,0.0,0.0,9.6,61.1,69.9,34.0,110.0,3.2,2.0,1.0,1.0,2.0,2.0,6.0,329.0,3.0,10.0,0.0,0.0,27:16,2019-11-17,11,Sun,8:20PM ET,1,0,6-4,0,Chicago Bears,17.0,7.0,13.0,283.0,173.0,110.0,2.0,17.0,267.0,193.0,74.0,1.0,-5.69,13.17,5.08,ram,2019,11,2019,17.666666666666668,21.0,0.6
26.0,37.0,199.0,0.0,2.0,2.0,13.0,5.7,70.3,60.5,9.0,22.0,2.4,0.0,2.0,2.0,0.0,0.0,4.0,200.0,2.0,9.0,1.0,1.0,20:04,2019-11-25,12,Mon,8:15PM ET,0,0,6-5,0,Baltimore Ravens,6.0,45.0,14.0,221.0,199.0,22.0,2.0,31.0,480.0,195.0,285.0,0.0,-8.52,-32.32,4.27,ram,2019,11,2019,11.666666666666666,17.166666666666668,0.5454545454545454
33.0,45.0,417.0,2.0,0.0,1.0,10.0,9.5,73.3,116.6,30.0,132.0,4.4,1.0,2.0,3.0,4.0,4.0,4.0,165.0,8.0,15.0,0.0,1.0,34:37,2019-12-01,13,Sun,4:05PM ET,1,0,7-5,1,Arizona Cardinals,34.0,7.0,27.0,549.0,417.0,132.0,0.0,13.0,198.0,124.0,74.0,1.0,18.95,16.98,-10.38,ram,2019,12,2019,19.0,21.666666666666668,0.5833333333333334
22.0,32.0,293.0,2.0,2.0,0.0,0.0,9.2,68.8,92.3,35.0,162.0,4.6,2.0,0.0,1.0,4.0,4.0,3.0,152.0,7.0,13.0,0.0,0.0,31:04,2019-12-08,14,Sun,8:20PM ET,1,0,8-5,0,Seattle Seahawks,28.0,12.0,26.0,455.0,293.0,162.0,2.0,16.0,308.0,202.0,106.0,1.0,13.97,7.74,-4.96,ram,2019,12,2019,22.666666666666668,20.166666666666668,0.6153846153846154
34.0,52.0,267.0,2.0,1.0,2.0,22.0,5.6,65.4,82.8,14.0,22.0,1.6,1.0,0.0,0.0,1.0,1.0,5.0,279.0,4.0,12.0,1.0,2.0,23:54,2019-12-15,15,Sun,4:25PM ET,0,0,8-6,1,Dallas Cowboys,21.0,44.0,23.0,289.0,267.0,22.0,1.0,25.0,475.0,212.0,263.0,0.0,-3.54,-26.77,5.18,ram,2019,12,2019,27.666666666666668,19.666666666666668,0.5714285714285714
27.0,46.0,323.0,2.0,1.0,0.0,0.0,7.0,58.7,85.7,24.0,72.0,3.0,2.0,1.0,2.0,4.0,4.0,6.0,266.0,5.0,13.0,0.0,0.0,32:21,2019-12-21,16,Sat,8:15PM ET,0,0,8-7,1,San Francisco 49ers,31.0,34.0,24.0,395.0,323.0,72.0,1.0,19.0,334.0,215.0,119.0,2.0,3.16,-3.67,-1.84,ram,2019,12,2019,26.666666666666668,22.833333333333332,0.5333333333333333
29.0,45.0,311.0,3.0,0.0,1.0,8.0,7.1,64.4,106.8,33.0,113.0,3.4,1.0,1.0,2.0,4.0,4.0,4.0,156.0,11.0,18.0,0.0,1.0,36:58,2019-12-29,17,Sun,4:25PM ET,1,0,9-7,0,Arizona Cardinals,31.0,24.0,25.0,424.0,311.0,113.0,0.0,22.0,393.0,322.0,71.0,5.0,16.31,-3.53,-5.85,ram,2019,12,2019,27.666666666666668,25.166666666666668,0.5625
20.0,31.0,269.0,0.0,1.0,1.0,6.0,8.9,64.5,78.6,40.0,153.0,3.8,2.0,2.0,3.0,2.0,2.0,3.0,142.0,9.0,17.0,1.0,1.0,35:38,2020-09-13,1,Sun,8:20PM ET,1,0,1-0,0,Dallas Cowboys,20.0,17.0,23.0,422.0,269.0,153.0,1.0,24.0,380.0,244.0,136.0,0.0,12.62,-3.18,-1.54,ram,2020,9,2020,,,1.0
