PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
14.0,21.0,89.0,0.0,0.0,2.0,15.0,5.0,66.7,75.3,38.0,156.0,4.1,3.0,2.0,2.0,3.0,3.0,5.0,169.0,7.0,15.0,1.0,1.0,29:59,2019-10-20,7,Sun,1:00PM ET,1,0,3-3-1,1,New York Giants,27.0,21.0,18.0,245.0,89.0,156.0,0.0,21.0,263.0,156.0,107.0,3.0,3.73,8.02,-2.98,crd,2019,10,2019,29.0,22.333333333333332,0.42857142857142855
19.0,34.0,197.0,0.0,0.0,4.0,23.0,6.5,55.9,72.8,11.0,40.0,3.6,0.0,3.0,3.0,0.0,0.0,5.0,238.0,2.0,12.0,0.0,2.0,22:01,2019-10-27,8,Sun,1:00PM ET,0,0,3-4-1,1,New Orleans Saints,9.0,31.0,10.0,237.0,197.0,40.0,0.0,28.0,510.0,373.0,137.0,1.0,-11.97,-24.66,9.91,crd,2019,10,2019,23.333333333333332,21.0,0.375
17.0,24.0,204.0,2.0,0.0,3.0,37.0,10.0,70.8,124.3,23.0,153.0,6.7,1.0,1.0,1.0,2.0,2.0,5.0,253.0,2.0,8.0,0.0,0.0,25:29,2019-10-31,9,Thu,8:20PM ET,0,0,3-5-1,0,San Francisco 49ers,25.0,28.0,19.0,357.0,204.0,153.0,0.0,21.0,411.0,310.0,101.0,0.0,13.71,-18.45,-0.88,crd,2019,10,2019,20.333333333333332,21.833333333333332,0.3333333333333333
28.0,45.0,342.0,3.0,1.0,2.0,8.0,7.8,62.2,98.6,18.0,75.0,4.2,0.0,2.0,2.0,3.0,3.0,3.0,158.0,1.0,10.0,2.0,3.0,23:57,2019-11-10,10,Sun,1:00PM ET,0,0,3-6-1,1,Tampa Bay Buccaneers,27.0,30.0,20.0,417.0,342.0,75.0,2.0,26.0,457.0,339.0,118.0,3.0,1.71,-9.52,3.53,crd,2019,11,2019,20.333333333333332,24.666666666666668,0.3
24.0,33.0,131.0,2.0,0.0,4.0,19.0,4.5,72.7,99.4,25.0,135.0,5.4,1.0,2.0,2.0,2.0,3.0,4.0,202.0,3.0,10.0,1.0,1.0,31:23,2019-11-17,11,Sun,4:05PM ET,0,0,3-7-1,1,San Francisco 49ers,26.0,36.0,21.0,266.0,131.0,135.0,2.0,26.0,442.0,408.0,34.0,2.0,0.09,-8.92,-1.17,crd,2019,11,2019,26.0,24.666666666666668,0.2727272727272727
19.0,34.0,124.0,0.0,1.0,6.0,39.0,4.8,55.9,51.6,21.0,74.0,3.5,1.0,0.0,0.0,1.0,1.0,7.0,311.0,2.0,13.0,2.0,4.0,25:23,2019-12-01,13,Sun,4:05PM ET,0,0,3-8-1,0,Los Angeles Rams,7.0,34.0,13.0,198.0,124.0,74.0,1.0,27.0,549.0,417.0,132.0,0.0,-16.98,-18.95,10.38,crd,2019,12,2019,20.0,20.166666666666668,0.25
20.0,30.0,165.0,2.0,3.0,5.0,29.0,6.5,66.7,63.2,22.0,71.0,3.2,0.0,1.0,1.0,2.0,2.0,3.0,164.0,4.0,11.0,1.0,3.0,28:06,2019-12-08,14,Sun,4:25PM ET,0,0,3-9-1,0,Pittsburgh Steelers,17.0,23.0,17.0,236.0,165.0,71.0,3.0,20.0,275.0,135.0,140.0,2.0,-5.35,-5.34,2.85,crd,2019,12,2019,16.666666666666668,18.5,0.23076923076923078
19.0,25.0,219.0,1.0,1.0,0.0,0.0,8.8,76.0,98.6,35.0,226.0,6.5,4.0,1.0,1.0,5.0,5.0,2.0,79.0,4.0,8.0,1.0,1.0,29:11,2019-12-15,15,Sun,4:05PM ET,1,0,4-9-1,0,Cleveland Browns,38.0,24.0,26.0,445.0,219.0,226.0,1.0,25.0,393.0,241.0,152.0,2.0,24.27,-10.72,1.61,crd,2019,12,2019,20.666666666666668,23.333333333333332,0.2857142857142857
15.0,27.0,159.0,1.0,0.0,2.0,8.0,6.2,55.6,85.3,40.0,253.0,6.3,2.0,2.0,3.0,3.0,3.0,6.0,257.0,5.0,15.0,1.0,1.0,34:53,2019-12-22,16,Sun,4:25PM ET,1,0,5-9-1,1,Seattle Seahawks,27.0,13.0,21.0,412.0,159.0,253.0,0.0,13.0,224.0,133.0,91.0,1.0,10.12,13.87,-6.82,crd,2019,12,2019,27.333333333333332,23.666666666666668,0.3333333333333333
27.0,43.0,322.0,2.0,2.0,1.0,3.0,7.6,62.8,81.7,17.0,71.0,4.2,1.0,1.0,1.0,3.0,3.0,3.0,151.0,5.0,10.0,0.0,0.0,23:02,2019-12-29,17,Sun,4:25PM ET,0,0,5-10-1,1,Los Angeles Rams,24.0,31.0,22.0,393.0,322.0,71.0,5.0,25.0,424.0,311.0,113.0,0.0,3.53,-16.31,5.85,crd,2019,12,2019,29.666666666666668,23.166666666666668,0.3125
