PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
25.0,31.0,421.0,5.0,0.0,1.0,8.0,13.8,80.6,158.3,23.0,60.0,2.6,1.0,0.0,0.0,6.0,6.0,3.0,166.0,6.0,10.0,0.0,0.0,30:24,2019-10-20,7,Sun,1:00PM ET,1,0,6-1,0,Oakland Raiders,42.0,24.0,22.0,481.0,421.0,60.0,0.0,21.0,484.0,329.0,155.0,2.0,33.09,-11.8,-5.36,gnb,2019,10,2019,33.0,29.0,0.8571428571428571
23.0,33.0,256.0,3.0,0.0,5.0,49.0,9.2,69.7,122.8,26.0,118.0,4.5,1.0,1.0,1.0,4.0,4.0,3.0,106.0,8.0,13.0,0.0,0.0,33:13,2019-10-27,8,Sun,8:20PM ET,1,0,7-1,1,Kansas City Chiefs,31.0,24.0,21.0,374.0,256.0,118.0,0.0,21.0,337.0,249.0,88.0,1.0,17.67,-11.4,-0.68,gnb,2019,10,2019,32.0,30.666666666666668,0.875
23.0,35.0,139.0,1.0,0.0,3.0,22.0,4.6,65.7,82.9,11.0,45.0,4.1,0.0,1.0,1.0,0.0,0.0,5.0,188.0,2.0,10.0,0.0,1.0,24:09,2019-11-03,9,Sun,4:25PM ET,0,0,7-2,1,Los Angeles Chargers,11.0,26.0,13.0,184.0,139.0,45.0,0.0,24.0,442.0,283.0,159.0,0.0,-5.74,-16.68,6.12,gnb,2019,11,2019,28.0,28.0,0.7777777777777778
17.0,29.0,225.0,0.0,0.0,2.0,8.0,8.0,58.6,83.3,27.0,163.0,6.0,3.0,1.0,1.0,3.0,3.0,4.0,141.0,4.0,9.0,0.0,0.0,31:22,2019-11-10,10,Sun,4:25PM ET,1,0,8-2,0,Carolina Panthers,24.0,16.0,23.0,388.0,225.0,163.0,0.0,26.0,401.0,281.0,120.0,2.0,17.83,-8.55,-0.11,gnb,2019,11,2019,22.0,27.5,0.8
23.0,37.0,81.0,1.0,0.0,5.0,38.0,3.2,62.2,75.4,28.0,117.0,4.2,0.0,0.0,0.0,0.0,0.0,6.0,223.0,1.0,15.0,1.0,3.0,35:16,2019-11-24,12,Sun,8:20PM ET,0,0,8-3,1,San Francisco 49ers,8.0,37.0,19.0,198.0,81.0,117.0,1.0,16.0,339.0,227.0,112.0,0.0,-14.62,-10.66,-0.67,gnb,2019,11,2019,14.333333333333334,23.166666666666668,0.7272727272727273
21.0,33.0,243.0,4.0,0.0,0.0,0.0,7.4,63.6,125.4,26.0,79.0,3.0,0.0,1.0,1.0,4.0,4.0,3.0,140.0,7.0,13.0,1.0,1.0,28:43,2019-12-01,13,Sun,1:00PM ET,1,0,9-3,1,New York Giants,31.0,13.0,19.0,322.0,243.0,79.0,0.0,20.0,335.0,240.0,95.0,3.0,15.72,-0.75,0.67,gnb,2019,12,2019,21.0,24.5,0.75
18.0,28.0,167.0,1.0,0.0,4.0,28.0,7.0,64.3,92.4,28.0,174.0,6.2,1.0,2.0,2.0,2.0,2.0,4.0,161.0,5.0,13.0,2.0,2.0,30:24,2019-12-08,14,Sun,1:00PM ET,1,0,10-3,0,Washington Redskins,20.0,15.0,18.0,341.0,167.0,174.0,1.0,18.0,262.0,141.0,121.0,1.0,5.07,1.04,0.91,gnb,2019,12,2019,19.666666666666668,20.833333333333332,0.7692307692307693
16.0,33.0,192.0,1.0,0.0,1.0,11.0,6.2,48.5,76.8,24.0,100.0,4.2,2.0,0.0,0.0,3.0,3.0,7.0,250.0,5.0,15.0,1.0,3.0,25:38,2019-12-15,15,Sun,1:00PM ET,1,0,11-3,0,Chicago Bears,21.0,13.0,12.0,292.0,192.0,100.0,0.0,20.0,415.0,319.0,96.0,3.0,-2.97,4.89,1.24,gnb,2019,12,2019,24.0,19.166666666666668,0.7857142857142857
26.0,40.0,199.0,0.0,1.0,3.0,17.0,5.4,65.0,66.6,32.0,184.0,5.8,2.0,3.0,3.0,0.0,1.0,5.0,234.0,5.0,14.0,0.0,0.0,37:32,2019-12-23,16,Mon,8:15PM ET,1,0,12-3,1,Minnesota Vikings,23.0,10.0,22.0,383.0,199.0,184.0,3.0,7.0,139.0,82.0,57.0,1.0,-5.18,25.86,-6.94,gnb,2019,12,2019,21.333333333333332,21.166666666666668,0.8
27.0,55.0,312.0,2.0,1.0,1.0,11.0,5.9,49.1,71.2,30.0,120.0,4.0,0.0,3.0,4.0,2.0,2.0,5.0,221.0,8.0,20.0,2.0,2.0,34:56,2019-12-29,17,Sun,1:00PM ET,1,0,13-3,1,Detroit Lions,23.0,20.0,25.0,432.0,312.0,120.0,1.0,17.0,305.0,134.0,171.0,1.0,8.54,-1.53,-4.01,gnb,2019,12,2019,22.333333333333332,21.0,0.8125
32.0,44.0,364.0,4.0,0.0,0.0,0.0,8.3,72.7,127.5,32.0,158.0,4.9,1.0,2.0,2.0,5.0,5.0,1.0,40.0,6.0,11.0,1.0,2.0,41:16,2020-09-13,1,Sun,1:00PM ET,1,0,1-0,1,Minnesota Vikings,43.0,34.0,31.0,522.0,364.0,158.0,0.0,25.0,382.0,248.0,134.0,1.0,28.03,-19.11,3.78,gnb,2020,9,2020,,,1.0
18.0,30.0,229.0,2.0,0.0,1.0,11.0,8.0,60.0,106.1,35.0,259.0,7.4,2.0,2.0,2.0,4.0,4.0,3.0,128.0,6.0,12.0,1.0,1.0,34:46,2020-09-20,2,Sun,1:00PM ET,1,0,2-0,0,Detroit Lions,42.0,21.0,26.0,488.0,229.0,259.0,0.0,19.0,307.0,218.0,89.0,1.0,26.08,-2.93,-2.86,gnb,2020,9,2020,,,1.0
21.0,32.0,271.0,3.0,0.0,1.0,12.0,8.8,65.6,123.3,26.0,98.0,3.8,1.0,3.0,3.0,4.0,4.0,1.0,38.0,5.0,11.0,1.0,2.0,31:40,2020-09-27,3,Sun,8:20PM ET,1,0,3-0,1,New Orleans Saints,37.0,30.0,24.0,369.0,271.0,98.0,0.0,21.0,397.0,275.0,122.0,1.0,19.67,-14.59,5.23,gnb,2020,9,2020,40.666666666666664,,1.0
27.0,33.0,315.0,4.0,0.0,1.0,12.0,9.9,81.8,146.0,26.0,88.0,3.4,0.0,1.0,1.0,3.0,4.0,2.0,81.0,6.0,11.0,1.0,2.0,29:38,2020-10-05,4,Mon,8:15PM ET,1,0,4-0,0,Atlanta Falcons,30.0,16.0,22.0,403.0,315.0,88.0,0.0,24.0,327.0,249.0,78.0,0.0,19.46,-5.57,0.14,gnb,2020,10,2020,36.333333333333336,,1.0
16.0,35.0,107.0,0.0,2.0,5.0,53.0,4.6,45.7,29.1,21.0,94.0,4.5,1.0,1.0,1.0,1.0,1.0,7.0,325.0,7.0,17.0,0.0,0.0,31:37,2020-10-18,6,Sun,4:25PM ET,0,0,4-1,1,Tampa Bay Buccaneers,10.0,38.0,13.0,201.0,107.0,94.0,2.0,21.0,324.0,166.0,158.0,0.0,-21.73,-15.29,4.79,gnb,2020,10,2020,25.666666666666668,,0.8
23.0,34.0,283.0,4.0,0.0,0.0,0.0,8.3,67.6,132.4,27.0,96.0,3.6,1.0,0.0,0.0,5.0,5.0,5.0,207.0,7.0,12.0,0.0,0.0,28:54,2020-10-25,7,Sun,1:00PM ET,1,0,5-1,1,Houston Texans,35.0,20.0,22.0,379.0,283.0,96.0,0.0,20.0,365.0,286.0,79.0,1.0,20.19,-1.7,-4.25,gnb,2020,10,2020,25.0,32.833333333333336,0.8333333333333334
