Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
17,Sun,1:00PM ET,1,0,11-5,0,Atlanta Falcons,44.0,27.0,28.0,485.0,391.0,94.0,1.0,25.0,385.0,258.0,127.0,2.0,29.28,-10.53,0.43,2020,0.6875,tam,2020-01-03
Wild Card,Sat,8:15PM ET,1,0,12-5,1,Washington Football Team,31.0,23.0,26.0,507.0,365.0,142.0,1.0,23.0,375.0,289.0,86.0,1.0,14.51,-5.16,-1.49,2020,0.7058823529411765,tam,2020-01-09
Division,Sun,6:40PM ET,1,0,13-5,1,New Orleans Saints,30.0,20.0,20.0,316.0,189.0,127.0,0.0,20.0,294.0,190.0,104.0,4.0,5.85,6.52,-0.63,2020,0.7222222222222222,tam,2020-01-17
Conf. Champ.,Sun,3:05PM ET,1,0,14-5,1,Green Bay Packers,31.0,26.0,19.0,351.0,275.0,76.0,3.0,23.0,381.0,314.0,67.0,2.0,14.4,-7.4,0.17,2020,0.7368421052631579,tam,2020-01-24
SuperBowl,Sun,6:30PM ET,1,0,15-5,0,Kansas City Chiefs,31.0,9.0,26.0,340.0,195.0,145.0,0.0,22.0,350.0,243.0,107.0,2.0,10.75,7.9,1.18,2020,0.75,tam,2020-02-07
1,Thu,8:20PM ET,1,0,1-0,0,Dallas Cowboys,31.0,29.0,24.0,431.0,379.0,52.0,4.0,30.0,451.0,391.0,60.0,1.0,9.37,-13.67,7.76,2021,1.0,tam,2021-09-09
2,Sun,4:05PM ET,1,0,2-0,0,Atlanta Falcons,48.0,25.0,21.0,341.0,259.0,82.0,1.0,19.0,348.0,293.0,55.0,3.0,8.63,15.96,-0.72,2021,1.0,tam,2021-09-19
3,Sun,4:25PM ET,0,0,2-1,1,Los Angeles Rams,24.0,34.0,27.0,446.0,411.0,35.0,0.0,22.0,407.0,331.0,76.0,0.0,15.15,-20.56,-3.43,2021,0.6666666666666666,tam,2021-09-26
4,Sun,8:20PM ET,1,0,3-1,1,New England Patriots,19.0,17.0,22.0,381.0,261.0,120.0,0.0,20.0,294.0,295.0,-1.0,2.0,5.45,-0.96,-2.94,2021,0.75,tam,2021-10-03
5,Sun,1:00PM ET,1,0,4-1,0,Miami Dolphins,45.0,17.0,33.0,558.0,437.0,121.0,0.0,17.0,301.0,262.0,39.0,2.0,40.54,-4.28,-3.08,2021,0.8,tam,2021-10-10
6,Thu,8:20PM ET,1,0,5-1,1,Philadelphia Eagles,28.0,22.0,27.0,399.0,297.0,102.0,1.0,16.0,213.0,113.0,100.0,1.0,15.69,-9.52,3.01,2021,0.8333333333333334,tam,2021-10-14
7,Sun,4:25PM ET,1,0,6-1,0,Chicago Bears,38.0,3.0,28.0,408.0,226.0,182.0,1.0,17.0,311.0,168.0,143.0,5.0,16.41,18.58,-4.77,2021,0.8571428571428571,tam,2021-10-24
8,Sun,4:25PM ET,0,0,6-2,1,New Orleans Saints,27.0,36.0,16.0,421.0,350.0,71.0,3.0,26.0,361.0,209.0,152.0,0.0,0.98,-12.99,-1.1,2021,0.75,tam,2021-10-31
10,Sun,1:00PM ET,0,0,6-3,1,Washington Football Team,19.0,29.0,14.0,273.0,220.0,53.0,2.0,23.0,320.0,226.0,94.0,1.0,3.21,-10.01,-0.67,2021,0.6666666666666666,tam,2021-11-14
