PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
20.0,29.0,192.0,3.0,2.0,2.0,8.0,6.9,69.0,92.9,25.0,110.0,4.4,0.0,1.0,1.0,3.0,3.0,7.0,282.0,1.0,9.0,0.0,0.0,28:05,2020-10-18,6,Sun,4:05PM ET,1,0,3-3,0,New York Jets,24.0,0.0,18.0,302.0,192.0,110.0,2.0,13.0,263.0,148.0,115.0,1.0,0.32,18.17,3.79,mia,2020,10,2020,30.0,26.666666666666668,0.5
12.0,22.0,90.0,1.0,0.0,1.0,3.0,4.2,54.5,79.7,25.0,55.0,2.2,1.0,0.0,0.0,4.0,4.0,9.0,385.0,3.0,12.0,0.0,0.0,23:30,2020-11-01,8,Sun,1:00PM ET,1,0,4-3,0,Los Angeles Rams,28.0,17.0,8.0,145.0,90.0,55.0,2.0,31.0,471.0,340.0,131.0,4.0,-21.63,18.41,12.41,mia,2020,11,2020,31.666666666666668,29.5,0.5714285714285714
20.0,28.0,221.0,2.0,0.0,3.0,27.0,8.9,71.4,118.3,25.0,91.0,3.6,1.0,2.0,2.0,4.0,4.0,3.0,125.0,4.0,8.0,0.0,0.0,28:57,2020-11-08,9,Sun,4:25PM ET,1,0,5-3,1,Arizona Cardinals,34.0,31.0,24.0,312.0,221.0,91.0,0.0,26.0,442.0,264.0,178.0,1.0,15.28,-17.94,6.36,mia,2020,11,2020,28.666666666666668,30.5,0.625
15.0,25.0,169.0,2.0,0.0,0.0,0.0,6.8,60.0,106.9,32.0,111.0,3.5,1.0,3.0,4.0,2.0,2.0,2.0,104.0,5.0,14.0,0.0,0.0,30:06,2020-11-15,10,Sun,4:05PM ET,1,0,6-3,0,Los Angeles Chargers,29.0,21.0,17.0,280.0,169.0,111.0,1.0,19.0,273.0,174.0,99.0,1.0,-7.96,1.88,14.67,mia,2020,11,2020,30.333333333333332,30.166666666666668,0.6666666666666666
23.0,38.0,167.0,1.0,1.0,6.0,33.0,5.3,60.5,68.6,17.0,56.0,3.3,0.0,2.0,2.0,1.0,1.0,6.0,284.0,7.0,16.0,0.0,0.0,29:41,2020-11-22,11,Sun,4:05PM ET,0,0,6-4,1,Denver Broncos,13.0,20.0,17.0,223.0,167.0,56.0,1.0,19.0,459.0,270.0,189.0,2.0,-6.76,-9.2,4.92,mia,2020,11,2020,25.333333333333332,28.5,0.6
24.0,39.0,241.0,2.0,0.0,4.0,16.0,6.6,61.5,96.2,25.0,104.0,4.2,0.0,2.0,2.0,2.0,2.0,4.0,142.0,8.0,16.0,0.0,0.0,32:37,2020-11-29,12,Sun,1:00PM ET,1,0,7-4,1,New York Jets,20.0,3.0,22.0,345.0,241.0,104.0,2.0,10.0,260.0,173.0,87.0,2.0,1.9,15.02,3.01,mia,2020,11,2020,20.666666666666668,24.666666666666668,0.6363636363636364
26.0,39.0,296.0,1.0,0.0,0.0,0.0,7.6,66.7,97.8,28.0,110.0,3.9,0.0,4.0,4.0,1.0,1.0,4.0,180.0,1.0,10.0,1.0,1.0,32:16,2020-12-06,13,Sun,1:00PM ET,1,0,8-4,0,Cincinnati Bengals,19.0,7.0,23.0,406.0,296.0,110.0,1.0,12.0,196.0,156.0,40.0,2.0,5.94,7.2,-1.67,mia,2020,12,2020,17.333333333333332,23.833333333333332,0.6666666666666666
28.0,49.0,287.0,2.0,1.0,4.0,29.0,6.4,57.1,79.2,24.0,80.0,3.3,1.0,2.0,3.0,3.0,3.0,5.0,234.0,7.0,15.0,0.0,0.0,31:30,2020-12-13,14,Sun,1:00PM ET,0,0,8-5,0,Kansas City Chiefs,27.0,33.0,27.0,367.0,287.0,80.0,1.0,22.0,448.0,354.0,94.0,4.0,10.4,-3.61,-14.14,mia,2020,12,2020,22.0,23.666666666666668,0.6153846153846154
20.0,26.0,133.0,0.0,1.0,2.0,12.0,5.6,76.9,71.5,42.0,250.0,6.0,3.0,0.0,1.0,2.0,2.0,3.0,140.0,7.0,12.0,1.0,1.0,37:26,2020-12-20,15,Sun,1:00PM ET,1,0,9-5,0,New England Patriots,22.0,12.0,26.0,383.0,133.0,250.0,1.0,18.0,303.0,186.0,117.0,1.0,16.71,1.0,-6.16,mia,2020,12,2020,22.666666666666668,21.666666666666668,0.6428571428571429
26.0,35.0,253.0,2.0,0.0,3.0,23.0,7.9,74.3,113.2,25.0,130.0,5.2,0.0,4.0,4.0,2.0,2.0,5.0,233.0,5.0,15.0,2.0,2.0,33:01,2020-12-26,16,Sat,8:15PM ET,1,0,10-5,1,Las Vegas Raiders,26.0,25.0,18.0,383.0,253.0,130.0,0.0,23.0,418.0,314.0,104.0,1.0,6.02,-11.22,3.21,mia,2020,12,2020,25.0,21.166666666666668,0.6666666666666666
