PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
19.0,37.0,100.0,0.0,3.0,7.0,58.0,4.3,51.4,23.6,19.0,130.0,6.8,1.0,1.0,1.0,0.0,0.0,7.0,313.0,2.0,13.0,0.0,2.0,26:59,2019-10-27,8,Sun,4:05PM ET,0,0,4-3,1,San Francisco 49ers,13.0,51.0,12.0,230.0,100.0,130.0,3.0,24.0,388.0,156.0,232.0,1.0,-30.05,-15.84,7.14,car,2019,10,2019,28.0,25.333333333333332,0.5714285714285714
17.0,32.0,214.0,2.0,1.0,3.0,18.0,7.3,53.1,82.0,33.0,156.0,4.7,2.0,1.0,2.0,3.0,4.0,4.0,155.0,5.0,14.0,2.0,2.0,33:17,2019-11-03,9,Sun,1:00PM ET,1,0,5-3,0,Tennessee Titans,30.0,20.0,22.0,370.0,214.0,156.0,1.0,24.0,431.0,310.0,121.0,3.0,9.15,-5.05,4.67,car,2019,11,2019,26.666666666666668,28.0,0.625
28.0,43.0,281.0,1.0,1.0,3.0,26.0,7.1,65.1,81.6,23.0,120.0,5.2,1.0,1.0,1.0,1.0,1.0,3.0,122.0,4.0,10.0,1.0,1.0,28:38,2019-11-10,10,Sun,4:25PM ET,0,0,5-4,1,Green Bay Packers,16.0,24.0,26.0,401.0,281.0,120.0,2.0,23.0,388.0,225.0,163.0,0.0,8.55,-17.83,0.11,car,2019,11,2019,19.666666666666668,24.333333333333332,0.5555555555555556
31.0,50.0,270.0,0.0,4.0,5.0,55.0,6.5,62.0,42.9,15.0,77.0,5.1,0.0,1.0,1.0,0.0,0.0,4.0,187.0,2.0,14.0,3.0,5.0,28:34,2019-11-17,11,Sun,1:00PM ET,0,0,5-5,0,Atlanta Falcons,3.0,29.0,17.0,347.0,270.0,77.0,4.0,20.0,349.0,295.0,54.0,0.0,-19.3,-6.14,1.12,car,2019,11,2019,16.333333333333332,22.166666666666668,0.5
23.0,36.0,230.0,3.0,0.0,4.0,26.0,7.1,63.9,109.7,29.0,121.0,4.2,1.0,2.0,3.0,1.0,3.0,3.0,126.0,5.0,13.0,1.0,1.0,31:33,2019-11-24,12,Sun,1:00PM ET,0,0,5-6,1,New Orleans Saints,31.0,34.0,26.0,351.0,230.0,121.0,1.0,23.0,418.0,300.0,118.0,1.0,16.55,-15.06,-5.89,car,2019,11,2019,16.666666666666668,21.666666666666668,0.45454545454545453
27.0,46.0,213.0,2.0,1.0,7.0,65.0,6.0,58.7,75.7,20.0,65.0,3.3,1.0,0.0,0.0,3.0,3.0,8.0,338.0,5.0,16.0,1.0,2.0,29:23,2019-12-01,13,Sun,1:00PM ET,0,0,5-7,0,Washington Redskins,21.0,29.0,22.0,278.0,213.0,65.0,2.0,20.0,362.0,114.0,248.0,0.0,-4.35,-2.59,-0.75,car,2019,12,2019,18.333333333333332,19.0,0.4166666666666667
28.0,41.0,245.0,1.0,2.0,5.0,48.0,7.1,68.3,71.7,22.0,100.0,4.5,1.0,2.0,2.0,2.0,2.0,4.0,185.0,3.0,10.0,0.0,0.0,28:16,2019-12-08,14,Sun,1:00PM ET,0,0,5-8,1,Atlanta Falcons,20.0,40.0,27.0,345.0,245.0,100.0,4.0,22.0,461.0,302.0,159.0,0.0,2.41,-19.83,-5.06,car,2019,12,2019,24.0,20.166666666666668,0.38461538461538464
25.0,42.0,269.0,1.0,3.0,1.0,8.0,6.6,59.5,56.5,29.0,145.0,5.0,2.0,1.0,1.0,3.0,3.0,4.0,183.0,5.0,11.0,0.0,0.0,28:42,2019-12-15,15,Sun,1:00PM ET,0,0,5-9,0,Seattle Seahawks,24.0,30.0,28.0,414.0,269.0,145.0,3.0,21.0,428.0,274.0,154.0,1.0,6.32,-16.22,3.89,car,2019,12,2019,21.666666666666668,19.166666666666668,0.35714285714285715
28.0,45.0,199.0,0.0,3.0,5.0,37.0,5.2,62.2,44.6,21.0,87.0,4.1,0.0,2.0,2.0,0.0,0.0,3.0,159.0,4.0,14.0,2.0,4.0,32:21,2019-12-22,16,Sun,1:00PM ET,0,0,5-10,1,Indianapolis Colts,6.0,38.0,19.0,286.0,199.0,87.0,3.0,25.0,324.0,106.0,218.0,0.0,-11.07,-12.71,-6.22,car,2019,12,2019,16.666666666666668,17.5,0.3333333333333333
26.0,49.0,288.0,0.0,2.0,2.0,11.0,6.1,53.1,53.8,18.0,41.0,2.3,1.0,1.0,1.0,1.0,1.0,7.0,347.0,5.0,16.0,1.0,2.0,24:20,2019-12-29,17,Sun,1:00PM ET,0,0,5-11,0,New Orleans Saints,10.0,42.0,16.0,329.0,288.0,41.0,3.0,25.0,379.0,264.0,115.0,0.0,-14.97,-17.52,2.88,car,2019,12,2019,13.333333333333334,18.666666666666668,0.3125
