PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
20.0,31.0,151.0,1.0,1.0,5.0,43.0,6.3,64.5,73.5,22.0,159.0,7.2,0.0,2.0,2.0,1.0,1.0,4.0,178.0,3.0,12.0,0.0,1.0,27:45,2019-10-27,8,Sun,4:25PM ET,0,0,2-5,1,New England Patriots,13.0,27.0,15.0,310.0,151.0,159.0,3.0,19.0,318.0,239.0,79.0,0.0,-19.38,-4.62,7.91,cle,2019,10,2019,14.666666666666666,20.0,0.2857142857142857
27.0,42.0,261.0,1.0,0.0,2.0,12.0,6.5,64.3,89.5,29.0,90.0,3.1,0.0,4.0,4.0,1.0,1.0,3.0,160.0,6.0,15.0,0.0,2.0,35:30,2019-11-03,9,Sun,4:25PM ET,0,0,2-6,1,Denver Broncos,19.0,24.0,21.0,351.0,261.0,90.0,0.0,13.0,302.0,175.0,127.0,1.0,2.24,-5.66,-0.78,cle,2019,11,2019,20.0,19.333333333333332,0.25
26.0,38.0,221.0,2.0,0.0,2.0,17.0,6.3,68.4,100.9,26.0,147.0,5.7,0.0,2.0,2.0,1.0,2.0,3.0,146.0,4.0,11.0,1.0,2.0,31:46,2019-11-10,10,Sun,1:00PM ET,1,0,3-6,0,Buffalo Bills,19.0,16.0,24.0,368.0,221.0,147.0,0.0,20.0,344.0,260.0,84.0,0.0,9.8,-4.32,0.44,cle,2019,11,2019,17.0,20.333333333333332,0.3333333333333333
17.0,32.0,189.0,2.0,0.0,1.0,4.0,6.0,53.1,91.8,35.0,104.0,3.0,1.0,0.0,2.0,3.0,3.0,8.0,366.0,6.0,16.0,0.0,0.0,33:58,2019-11-14,11,Thu,8:20PM ET,1,0,4-6,0,Pittsburgh Steelers,21.0,7.0,17.0,293.0,189.0,104.0,0.0,18.0,236.0,178.0,58.0,4.0,-1.33,24.63,-6.48,cle,2019,11,2019,19.666666666666668,17.166666666666668,0.4
24.0,34.0,320.0,3.0,1.0,1.0,7.0,9.6,70.6,117.3,32.0,147.0,4.6,2.0,2.0,3.0,5.0,5.0,1.0,37.0,4.0,8.0,0.0,0.0,36:06,2019-11-24,12,Sun,1:00PM ET,1,0,5-6,0,Miami Dolphins,41.0,24.0,30.0,467.0,320.0,147.0,1.0,22.0,284.0,192.0,92.0,2.0,26.93,-5.91,-3.5,cle,2019,11,2019,27.0,23.5,0.45454545454545453
18.0,34.0,173.0,1.0,1.0,5.0,23.0,5.8,52.9,65.0,24.0,106.0,4.4,0.0,2.0,2.0,1.0,1.0,4.0,181.0,4.0,12.0,1.0,2.0,32:06,2019-12-01,13,Sun,1:00PM ET,0,0,5-7,1,Pittsburgh Steelers,13.0,20.0,19.0,279.0,173.0,106.0,2.0,18.0,323.0,199.0,124.0,1.0,-2.6,-2.57,-1.39,cle,2019,12,2019,25.0,21.0,0.4166666666666667
11.0,24.0,187.0,0.0,2.0,1.0,5.0,8.0,45.8,38.0,27.0,146.0,5.4,2.0,2.0,2.0,3.0,3.0,2.0,83.0,7.0,12.0,0.0,0.0,25:29,2019-12-08,14,Sun,1:00PM ET,1,0,6-7,0,Cincinnati Bengals,27.0,19.0,17.0,333.0,187.0,146.0,2.0,27.0,451.0,272.0,179.0,1.0,6.12,-1.25,5.82,cle,2019,12,2019,27.0,23.333333333333332,0.46153846153846156
30.0,43.0,241.0,2.0,1.0,1.0,6.0,5.7,69.8,89.4,23.0,152.0,6.6,1.0,1.0,2.0,3.0,3.0,2.0,83.0,9.0,14.0,1.0,1.0,30:49,2019-12-15,15,Sun,4:05PM ET,0,0,6-8,1,Arizona Cardinals,24.0,38.0,25.0,393.0,241.0,152.0,2.0,26.0,445.0,219.0,226.0,1.0,10.72,-24.27,-1.61,cle,2019,12,2019,21.333333333333332,24.166666666666668,0.42857142857142855
20.0,33.0,184.0,2.0,1.0,1.0,8.0,5.8,60.6,83.4,19.0,57.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,220.0,3.0,12.0,0.0,0.0,25:41,2019-12-22,16,Sun,1:00PM ET,0,0,6-9,0,Baltimore Ravens,15.0,31.0,17.0,241.0,184.0,57.0,1.0,31.0,481.0,238.0,243.0,1.0,-0.38,-21.45,4.46,cle,2019,12,2019,22.0,23.5,0.4
12.0,27.0,239.0,3.0,3.0,6.0,40.0,10.3,44.4,73.5,20.0,74.0,3.7,0.0,1.0,1.0,2.0,3.0,4.0,207.0,4.0,13.0,1.0,1.0,25:19,2019-12-29,17,Sun,1:00PM ET,0,0,6-10,1,Cincinnati Bengals,23.0,33.0,15.0,313.0,239.0,74.0,3.0,22.0,361.0,182.0,179.0,1.0,1.53,-12.26,3.69,cle,2019,12,2019,20.666666666666668,23.833333333333332,0.375
21.0,39.0,168.0,1.0,1.0,2.0,21.0,4.8,53.8,62.8,27.0,138.0,5.1,0.0,0.0,1.0,0.0,1.0,3.0,137.0,3.0,12.0,0.0,3.0,30:02,2020-09-13,1,Sun,1:00PM ET,0,0,0-1,1,Baltimore Ravens,6.0,38.0,20.0,306.0,168.0,138.0,3.0,23.0,381.0,270.0,111.0,1.0,-8.32,-16.62,-8.64,cle,2020,9,2020,,,0.0
16.0,23.0,219.0,2.0,1.0,0.0,0.0,9.5,69.6,110.6,35.0,215.0,6.1,3.0,0.0,0.0,5.0,5.0,1.0,43.0,5.0,8.0,1.0,2.0,26:21,2020-09-17,2,Thu,8:20PM ET,1,0,1-1,0,Cincinnati Bengals,35.0,30.0,23.0,434.0,219.0,215.0,1.0,30.0,353.0,285.0,68.0,1.0,19.62,-11.19,-1.79,cle,2020,9,2020,,,0.5
16.0,23.0,142.0,2.0,0.0,2.0,14.0,6.8,69.6,114.8,37.0,158.0,4.3,2.0,2.0,2.0,4.0,4.0,5.0,229.0,5.0,14.0,1.0,1.0,33:37,2020-09-27,3,Sun,1:00PM ET,1,0,2-1,0,Washington Football Team,34.0,20.0,19.0,300.0,142.0,158.0,0.0,19.0,309.0,206.0,103.0,5.0,8.28,4.68,1.14,cle,2020,9,2020,25.0,,0.6666666666666666
20.0,31.0,201.0,3.0,0.0,2.0,1.0,6.5,64.5,115.1,40.0,307.0,7.7,3.0,2.0,2.0,5.0,5.0,4.0,171.0,5.0,11.0,0.0,0.0,33:32,2020-10-04,4,Sun,1:00PM ET,1,0,3-1,1,Dallas Cowboys,49.0,38.0,33.0,508.0,201.0,307.0,0.0,35.0,566.0,481.0,85.0,3.0,29.43,-19.85,1.81,cle,2020,10,2020,39.333333333333336,,0.75
22.0,38.0,261.0,2.0,2.0,1.0,4.0,7.0,57.9,74.6,33.0,124.0,3.8,0.0,3.0,3.0,3.0,3.0,2.0,93.0,10.0,17.0,1.0,1.0,34:45,2020-10-11,5,Sun,4:25PM ET,1,0,4-1,0,Indianapolis Colts,32.0,23.0,22.0,385.0,261.0,124.0,2.0,15.0,308.0,240.0,68.0,2.0,9.88,2.46,-4.93,cle,2020,10,2020,38.333333333333336,,0.8
15.0,28.0,145.0,1.0,2.0,4.0,20.0,5.9,53.6,50.4,22.0,75.0,3.4,0.0,0.0,0.0,1.0,1.0,6.0,242.0,1.0,12.0,0.0,3.0,25:54,2020-10-18,6,Sun,1:00PM ET,0,0,4-2,1,Pittsburgh Steelers,7.0,38.0,12.0,220.0,145.0,75.0,2.0,18.0,277.0,148.0,129.0,0.0,-22.96,-6.99,-0.58,cle,2020,10,2020,29.333333333333332,27.166666666666668,0.6666666666666666
23.0,29.0,316.0,5.0,1.0,0.0,0.0,10.9,79.3,137.3,22.0,82.0,3.7,0.0,1.0,1.0,4.0,5.0,1.0,50.0,5.0,7.0,0.0,0.0,27:03,2020-10-25,7,Sun,1:00PM ET,1,0,5-2,1,Cincinnati Bengals,37.0,34.0,23.0,398.0,316.0,82.0,1.0,31.0,468.0,387.0,81.0,2.0,25.11,-22.02,-1.35,cle,2020,10,2020,25.333333333333332,32.333333333333336,0.7142857142857143
12.0,25.0,122.0,0.0,0.0,0.0,0.0,4.9,48.0,62.4,22.0,101.0,4.6,0.0,2.0,3.0,0.0,0.0,2.0,109.0,3.0,10.0,2.0,2.0,22:17,2020-11-01,8,Sun,1:00PM ET,0,0,5-3,0,Las Vegas Raiders,6.0,16.0,14.0,223.0,122.0,101.0,1.0,24.0,309.0,100.0,209.0,0.0,-0.65,-13.68,2.42,cle,2020,11,2020,16.666666666666668,27.5,0.625
12.0,20.0,125.0,0.0,0.0,1.0,7.0,6.6,60.0,78.1,41.0,231.0,5.6,1.0,1.0,1.0,1.0,1.0,4.0,174.0,6.0,12.0,0.0,1.0,33:20,2020-11-15,10,Sun,1:00PM ET,1,0,6-3,0,Houston Texans,10.0,7.0,20.0,356.0,125.0,231.0,0.0,16.0,243.0,153.0,90.0,0.0,5.49,0.68,2.92,cle,2020,11,2020,17.666666666666668,23.5,0.6666666666666666
12.0,22.0,187.0,0.0,0.0,3.0,17.0,9.3,54.5,83.0,40.0,137.0,3.4,1.0,2.0,3.0,2.0,2.0,5.0,225.0,4.0,14.0,0.0,2.0,31:44,2020-11-22,11,Sun,1:00PM ET,1,0,7-3,0,Philadelphia Eagles,22.0,17.0,17.0,324.0,187.0,137.0,1.0,19.0,315.0,209.0,106.0,3.0,-4.43,10.55,1.99,cle,2020,11,2020,12.666666666666666,19.0,0.7
