PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
18.0,22.0,156.0,2.0,1.0,3.0,19.0,8.0,81.8,107.6,38.0,232.0,6.1,5.0,1.0,1.0,6.0,6.0,3.0,121.0,5.0,10.0,0.0,0.0,33:01,2019-10-27,8,Sun,4:05PM ET,1,0,7-0,0,Carolina Panthers,51.0,13.0,24.0,388.0,156.0,232.0,1.0,12.0,230.0,100.0,130.0,3.0,15.84,30.05,-7.14,sfo,2019,10,2019,26.666666666666668,29.333333333333332,1.0
28.0,37.0,310.0,4.0,0.0,1.0,7.0,8.6,75.7,136.1,31.0,101.0,3.3,0.0,0.0,0.0,4.0,4.0,5.0,231.0,11.0,17.0,1.0,1.0,34:31,2019-10-31,9,Thu,8:20PM ET,1,0,8-0,1,Arizona Cardinals,28.0,25.0,21.0,411.0,310.0,101.0,0.0,19.0,357.0,204.0,153.0,0.0,18.45,-13.71,0.88,sfo,2019,10,2019,29.333333333333332,27.166666666666668,1.0
24.0,46.0,215.0,1.0,1.0,5.0,33.0,5.4,52.2,63.2,27.0,87.0,3.2,0.0,3.0,4.0,1.0,1.0,5.0,232.0,6.0,15.0,0.0,1.0,34:41,2019-11-11,10,Mon,8:15PM ET,0,1,8-1,0,Seattle Seahawks,24.0,27.0,21.0,302.0,215.0,87.0,3.0,19.0,336.0,189.0,147.0,4.0,-17.73,17.69,-4.23,sfo,2019,11,2019,34.333333333333336,27.166666666666668,0.8888888888888888
34.0,45.0,408.0,4.0,2.0,2.0,16.0,9.4,75.6,113.9,19.0,34.0,1.8,0.0,1.0,1.0,3.0,3.0,2.0,101.0,6.0,13.0,0.0,2.0,28:37,2019-11-17,11,Sun,4:05PM ET,1,0,9-1,0,Arizona Cardinals,36.0,26.0,26.0,442.0,408.0,34.0,2.0,21.0,266.0,131.0,135.0,2.0,8.92,-0.09,1.17,sfo,2019,11,2019,29.333333333333332,28.0,0.9
14.0,20.0,227.0,2.0,0.0,3.0,26.0,12.7,70.0,141.0,22.0,112.0,5.1,2.0,3.0,3.0,4.0,4.0,4.0,182.0,3.0,9.0,0.0,0.0,24:44,2019-11-24,12,Sun,8:20PM ET,1,0,10-1,0,Green Bay Packers,37.0,8.0,16.0,339.0,227.0,112.0,0.0,19.0,198.0,81.0,117.0,1.0,10.66,14.62,0.67,sfo,2019,11,2019,32.333333333333336,30.833333333333332,0.9090909090909091
15.0,21.0,157.0,1.0,0.0,2.0,8.0,7.9,71.4,108.6,29.0,174.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,90.0,4.0,12.0,1.0,2.0,27:34,2019-12-01,13,Sun,1:00PM ET,0,0,10-2,1,Baltimore Ravens,17.0,20.0,15.0,331.0,157.0,174.0,1.0,21.0,283.0,105.0,178.0,1.0,6.2,-6.4,-1.2,sfo,2019,12,2019,30.0,32.166666666666664,0.8333333333333334
27.0,36.0,354.0,5.0,1.0,3.0,30.0,10.7,75.0,133.6,24.0,162.0,6.8,1.0,2.0,2.0,6.0,6.0,3.0,134.0,6.0,12.0,1.0,1.0,28:37,2019-12-08,14,Sun,1:00PM ET,1,0,11-2,1,New Orleans Saints,48.0,46.0,25.0,516.0,354.0,162.0,1.0,28.0,465.0,349.0,116.0,1.0,27.42,-21.97,-3.51,sfo,2019,12,2019,34.0,31.666666666666668,0.8461538461538461
22.0,34.0,193.0,1.0,0.0,1.0,7.0,5.9,64.7,89.5,27.0,120.0,4.4,1.0,3.0,3.0,1.0,2.0,4.0,184.0,4.0,12.0,1.0,1.0,30:48,2019-12-15,15,Sun,4:25PM ET,0,0,11-3,0,Atlanta Falcons,22.0,29.0,20.0,313.0,193.0,120.0,2.0,20.0,290.0,201.0,89.0,1.0,2.84,-7.04,-2.73,sfo,2019,12,2019,29.0,30.666666666666668,0.7857142857142857
16.0,27.0,215.0,1.0,2.0,6.0,33.0,9.2,59.3,66.1,23.0,119.0,5.2,2.0,2.0,2.0,4.0,4.0,5.0,219.0,4.0,10.0,0.0,0.0,27:39,2019-12-21,16,Sat,8:15PM ET,1,0,12-3,0,Los Angeles Rams,34.0,31.0,19.0,334.0,215.0,119.0,2.0,24.0,395.0,323.0,72.0,1.0,3.67,-3.16,1.84,sfo,2019,12,2019,34.666666666666664,32.333333333333336,0.8
18.0,22.0,270.0,0.0,0.0,2.0,15.0,13.0,81.8,117.8,24.0,128.0,5.3,3.0,2.0,2.0,2.0,2.0,2.0,94.0,4.0,8.0,0.0,0.0,27:04,2019-12-29,17,Sun,8:20PM ET,1,0,13-3,1,Seattle Seahawks,26.0,21.0,18.0,398.0,270.0,128.0,0.0,27.0,348.0,223.0,125.0,0.0,17.28,-10.85,-3.02,sfo,2019,12,2019,27.333333333333332,30.666666666666668,0.8125
19.0,33.0,243.0,2.0,0.0,3.0,16.0,7.8,57.6,100.9,25.0,123.0,4.9,0.0,2.0,2.0,2.0,2.0,5.0,178.0,2.0,11.0,0.0,2.0,28:34,2020-09-13,1,Sun,4:25PM ET,0,0,0-1,0,Arizona Cardinals,20.0,24.0,18.0,366.0,243.0,123.0,0.0,29.0,404.0,224.0,180.0,1.0,3.88,-6.46,0.46,sfo,2020,9,2020,,,0.0
22.0,27.0,177.0,2.0,1.0,3.0,25.0,7.5,81.5,103.2,29.0,182.0,6.3,2.0,1.0,1.0,4.0,4.0,4.0,199.0,7.0,13.0,0.0,0.0,32:13,2020-09-20,2,Sun,1:00PM ET,1,0,1-1,1,New York Jets,31.0,13.0,17.0,359.0,177.0,182.0,1.0,17.0,277.0,173.0,104.0,0.0,11.4,4.92,0.86,sfo,2020,9,2020,,,0.5
25.0,36.0,327.0,1.0,0.0,2.0,16.0,9.5,69.4,107.1,35.0,93.0,2.7,3.0,3.0,4.0,3.0,3.0,0.0,0.0,8.0,12.0,0.0,0.0,39:44,2020-09-27,3,Sun,1:00PM ET,1,0,2-1,1,New York Giants,36.0,9.0,29.0,420.0,327.0,93.0,0.0,13.0,231.0,165.0,66.0,3.0,18.53,10.86,-8.05,sfo,2020,9,2020,29.0,,0.6666666666666666
32.0,45.0,301.0,1.0,2.0,5.0,37.0,7.5,71.1,78.1,20.0,116.0,5.8,2.0,0.0,0.0,2.0,2.0,4.0,177.0,5.0,11.0,0.0,1.0,30:31,2020-10-04,4,Sun,8:20PM ET,0,0,2-2,0,Philadelphia Eagles,20.0,25.0,25.0,417.0,301.0,116.0,3.0,18.0,267.0,174.0,93.0,1.0,0.02,-0.66,-3.75,sfo,2020,10,2020,29.0,,0.5
16.0,35.0,128.0,1.0,2.0,5.0,43.0,4.9,45.7,41.1,19.0,131.0,6.9,1.0,1.0,1.0,2.0,2.0,3.0,133.0,2.0,10.0,0.0,2.0,23:07,2020-10-11,5,Sun,4:05PM ET,0,0,2-3,0,Miami Dolphins,17.0,43.0,19.0,259.0,128.0,131.0,3.0,22.0,436.0,342.0,94.0,0.0,-9.48,-19.36,-0.03,sfo,2020,10,2020,24.333333333333332,,0.4
23.0,33.0,268.0,3.0,0.0,0.0,0.0,8.1,69.7,124.3,37.0,122.0,3.3,0.0,1.0,1.0,3.0,3.0,5.0,235.0,5.0,13.0,1.0,1.0,37:55,2020-10-18,6,Sun,8:20PM ET,1,0,3-3,0,Los Angeles Rams,24.0,16.0,24.0,390.0,268.0,122.0,0.0,17.0,311.0,198.0,113.0,1.0,12.69,-2.05,-2.53,sfo,2020,10,2020,20.333333333333332,24.666666666666668,0.5
20.0,25.0,270.0,0.0,2.0,1.0,7.0,11.1,80.0,78.3,37.0,197.0,5.3,4.0,2.0,2.0,3.0,4.0,1.0,45.0,5.0,9.0,0.0,0.0,38:23,2020-10-25,7,Sun,4:25PM ET,1,0,4-3,1,New England Patriots,33.0,6.0,26.0,467.0,270.0,197.0,2.0,17.0,241.0,147.0,94.0,4.0,22.44,9.49,-6.55,sfo,2020,10,2020,24.666666666666668,26.833333333333332,0.5714285714285714
29.0,41.0,299.0,2.0,1.0,3.0,23.0,7.9,70.7,97.5,22.0,52.0,2.4,2.0,0.0,0.0,3.0,3.0,4.0,202.0,6.0,13.0,2.0,2.0,29:02,2020-11-01,8,Sun,4:25PM ET,0,0,4-4,1,Seattle Seahawks,27.0,37.0,24.0,351.0,299.0,52.0,2.0,27.0,350.0,249.0,101.0,0.0,14.29,-17.9,-8.73,sfo,2020,11,2020,28.0,26.166666666666668,0.5
22.0,35.0,282.0,1.0,1.0,1.0,9.0,8.3,62.9,85.7,17.0,55.0,3.2,1.0,1.0,1.0,2.0,2.0,4.0,219.0,3.0,10.0,0.0,1.0,23:30,2020-11-05,9,Thu,8:20PM ET,0,0,4-5,0,Green Bay Packers,17.0,34.0,17.0,337.0,282.0,55.0,2.0,21.0,405.0,294.0,111.0,0.0,0.24,-19.59,3.72,sfo,2020,11,2020,25.666666666666668,23.0,0.4444444444444444
24.0,39.0,232.0,1.0,2.0,2.0,15.0,6.3,61.5,65.3,25.0,49.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,239.0,7.0,16.0,0.0,1.0,32:54,2020-11-15,10,Sun,4:25PM ET,0,0,4-6,1,New Orleans Saints,13.0,27.0,21.0,281.0,232.0,49.0,4.0,17.0,237.0,123.0,114.0,2.0,-8.03,2.66,-6.47,sfo,2020,11,2020,19.0,21.833333333333332,0.4
24.0,35.0,233.0,0.0,1.0,2.0,19.0,7.2,68.6,75.1,33.0,112.0,3.4,1.0,3.0,4.0,2.0,2.0,7.0,357.0,3.0,14.0,1.0,1.0,34:03,2020-11-29,12,Sun,4:05PM ET,1,0,5-6,1,Los Angeles Rams,23.0,20.0,18.0,345.0,233.0,112.0,3.0,14.0,308.0,182.0,126.0,4.0,-14.81,19.57,-2.68,sfo,2020,11,2020,17.666666666666668,22.833333333333332,0.45454545454545453
