PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
21.0,30.0,167.0,2.0,3.0,8.0,51.0,7.3,70.0,66.2,14.0,46.0,3.3,0.0,0.0,0.0,1.0,1.0,5.0,246.0,2.0,9.0,1.0,2.0,26:39,2019-10-27,8,Sun,1:00PM ET,0,0,1-6,1,Jacksonville Jaguars,15.0,29.0,15.0,213.0,167.0,46.0,3.0,21.0,389.0,278.0,111.0,1.0,-12.91,-4.35,3.33,nyj,2019,10,2019,13.0,10.333333333333334,0.14285714285714285
27.0,39.0,238.0,1.0,1.0,3.0,22.0,6.7,69.2,83.1,21.0,83.0,4.0,0.0,3.0,4.0,1.0,1.0,4.0,176.0,5.0,14.0,2.0,2.0,28:46,2019-11-03,9,Sun,1:00PM ET,0,0,1-7,1,Miami Dolphins,18.0,26.0,17.0,321.0,238.0,83.0,1.0,22.0,316.0,266.0,50.0,0.0,-2.76,-9.94,3.06,nyj,2019,11,2019,11.0,12.833333333333334,0.125
19.0,30.0,218.0,1.0,0.0,2.0,12.0,7.7,63.3,96.2,29.0,76.0,2.6,2.0,2.0,3.0,4.0,4.0,5.0,228.0,4.0,13.0,1.0,1.0,30:44,2019-11-10,10,Sun,1:00PM ET,1,0,2-7,0,New York Giants,34.0,27.0,18.0,294.0,218.0,76.0,0.0,15.0,281.0,258.0,23.0,2.0,6.97,2.96,-0.39,nyj,2019,11,2019,22.333333333333332,16.166666666666668,0.2222222222222222
19.0,31.0,285.0,4.0,1.0,2.0,8.0,9.5,61.3,117.6,33.0,115.0,3.5,1.0,0.0,1.0,4.0,5.0,4.0,168.0,5.0,12.0,1.0,1.0,32:19,2019-11-17,11,Sun,1:00PM ET,1,0,3-7,1,Washington Redskins,34.0,17.0,23.0,400.0,285.0,115.0,2.0,13.0,225.0,171.0,54.0,1.0,10.08,18.32,-9.2,nyj,2019,11,2019,28.666666666666668,20.833333333333332,0.3
20.0,29.0,313.0,2.0,0.0,1.0,2.0,10.9,69.0,127.5,30.0,88.0,2.9,1.0,2.0,3.0,4.0,4.0,4.0,190.0,5.0,12.0,0.0,0.0,31:30,2019-11-24,12,Sun,1:00PM ET,1,0,4-7,0,Oakland Raiders,34.0,3.0,21.0,401.0,313.0,88.0,1.0,10.0,208.0,140.0,68.0,2.0,12.75,19.86,-2.36,nyj,2019,11,2019,34.0,22.5,0.36363636363636365
28.0,48.0,209.0,0.0,0.0,4.0,30.0,5.0,58.3,68.8,17.0,62.0,3.6,0.0,2.0,2.0,0.0,0.0,6.0,249.0,7.0,17.0,0.0,2.0,28:19,2019-12-01,13,Sun,1:00PM ET,0,0,4-8,1,Cincinnati Bengals,6.0,22.0,15.0,271.0,209.0,62.0,0.0,18.0,277.0,233.0,44.0,0.0,-12.69,-1.76,-0.63,nyj,2019,12,2019,24.666666666666668,23.5,0.3333333333333333
20.0,36.0,262.0,2.0,1.0,1.0,8.0,7.5,55.6,85.6,32.0,112.0,3.5,0.0,3.0,3.0,1.0,2.0,3.0,125.0,6.0,14.0,0.0,1.0,29:54,2019-12-08,14,Sun,1:00PM ET,1,0,5-8,0,Miami Dolphins,22.0,21.0,22.0,374.0,262.0,112.0,1.0,22.0,362.0,240.0,122.0,1.0,5.93,-5.46,0.46,nyj,2019,12,2019,20.666666666666668,24.666666666666668,0.38461538461538464
18.0,32.0,207.0,2.0,1.0,1.0,11.0,6.8,56.3,83.7,24.0,103.0,4.3,0.0,0.0,1.0,1.0,2.0,4.0,204.0,6.0,14.0,0.0,2.0,28:22,2019-12-12,15,Thu,8:20PM ET,0,0,5-9,1,Baltimore Ravens,21.0,42.0,13.0,310.0,207.0,103.0,2.0,23.0,430.0,212.0,218.0,0.0,-6.5,-25.99,9.13,nyj,2019,12,2019,16.333333333333332,25.166666666666668,0.35714285714285715
16.0,26.0,174.0,1.0,0.0,2.0,9.0,7.0,61.5,94.1,32.0,85.0,2.7,0.0,3.0,3.0,1.0,1.0,6.0,275.0,4.0,15.0,1.0,1.0,28:28,2019-12-22,16,Sun,1:00PM ET,1,0,6-9,0,Pittsburgh Steelers,16.0,10.0,14.0,259.0,174.0,85.0,1.0,16.0,260.0,185.0,75.0,2.0,-8.44,11.79,5.1,nyj,2019,12,2019,19.666666666666668,22.166666666666668,0.4
23.0,36.0,185.0,1.0,1.0,2.0,14.0,5.5,63.9,74.4,27.0,86.0,3.2,0.0,2.0,4.0,1.0,1.0,5.0,214.0,5.0,14.0,0.0,0.0,31:21,2019-12-29,17,Sun,1:00PM ET,1,0,7-9,1,Buffalo Bills,13.0,6.0,18.0,271.0,185.0,86.0,1.0,17.0,309.0,236.0,73.0,3.0,-3.92,13.72,-1.1,nyj,2019,12,2019,16.666666666666668,18.666666666666668,0.4375
21.0,35.0,202.0,1.0,1.0,3.0,13.0,6.1,60.0,73.7,15.0,52.0,3.5,1.0,1.0,1.0,2.0,2.0,6.0,278.0,4.0,11.0,0.0,0.0,18:43,2020-09-13,1,Sun,1:00PM ET,0,0,0-1,1,Buffalo Bills,17.0,27.0,15.0,254.0,202.0,52.0,2.0,31.0,404.0,306.0,98.0,2.0,-0.12,-14.47,3.63,nyj,2020,9,2020,,,0.0
21.0,32.0,173.0,1.0,0.0,1.0,6.0,5.6,65.6,89.7,29.0,104.0,3.6,0.0,2.0,2.0,1.0,1.0,5.0,222.0,5.0,14.0,0.0,2.0,27:47,2020-09-20,2,Sun,1:00PM ET,0,0,0-2,0,San Francisco 49ers,13.0,31.0,17.0,277.0,173.0,104.0,0.0,17.0,359.0,177.0,182.0,1.0,-4.92,-11.4,-0.86,nyj,2020,9,2020,,,0.0
17.0,29.0,151.0,1.0,3.0,2.0,17.0,5.8,58.6,44.5,29.0,109.0,3.8,0.0,0.0,0.0,1.0,1.0,5.0,210.0,3.0,12.0,0.0,1.0,29:52,2020-09-27,3,Sun,4:05PM ET,0,0,0-3,1,Indianapolis Colts,7.0,36.0,15.0,260.0,151.0,109.0,3.0,21.0,353.0,234.0,119.0,0.0,-22.25,-11.02,0.99,nyj,2020,9,2020,12.333333333333334,,0.0
25.0,44.0,192.0,0.0,0.0,6.0,54.0,5.6,56.8,67.6,24.0,129.0,5.4,1.0,5.0,5.0,1.0,1.0,3.0,146.0,8.0,19.0,0.0,2.0,28:21,2020-10-01,4,Thu,8:20PM ET,0,0,0-4,0,Denver Broncos,28.0,37.0,18.0,321.0,192.0,129.0,0.0,21.0,359.0,242.0,117.0,3.0,-6.47,-7.81,0.72,nyj,2020,10,2020,16.0,,0.0
18.0,33.0,162.0,1.0,0.0,3.0,33.0,5.9,54.5,78.1,28.0,123.0,4.4,0.0,1.0,1.0,1.0,1.0,6.0,279.0,4.0,13.0,0.0,2.0,27:45,2020-10-11,5,Sun,1:00PM ET,0,0,0-5,0,Arizona Cardinals,10.0,30.0,21.0,285.0,162.0,123.0,0.0,28.0,496.0,369.0,127.0,1.0,-4.27,-17.2,3.61,nyj,2020,10,2020,15.0,,0.0
21.0,44.0,148.0,0.0,1.0,3.0,38.0,4.2,47.7,46.4,22.0,115.0,5.2,0.0,0.0,1.0,0.0,0.0,10.0,462.0,2.0,17.0,2.0,3.0,31:55,2020-10-18,6,Sun,4:05PM ET,0,0,0-6,1,Miami Dolphins,0.0,24.0,13.0,263.0,148.0,115.0,1.0,18.0,302.0,192.0,110.0,2.0,-18.17,-0.32,-3.79,nyj,2020,10,2020,12.666666666666666,12.5,0.0
12.0,23.0,91.0,0.0,2.0,6.0,29.0,5.2,52.2,25.8,22.0,100.0,4.5,1.0,1.0,1.0,1.0,1.0,4.0,168.0,2.0,8.0,0.0,1.0,25:27,2020-10-25,7,Sun,1:00PM ET,0,0,0-7,0,Buffalo Bills,10.0,18.0,17.0,191.0,91.0,100.0,2.0,26.0,422.0,296.0,126.0,1.0,-8.08,-6.27,3.23,nyj,2020,10,2020,6.666666666666667,11.333333333333334,0.0
18.0,30.0,128.0,0.0,0.0,1.0,5.0,4.4,60.0,69.9,25.0,93.0,3.7,0.0,3.0,4.0,0.0,0.0,5.0,227.0,2.0,12.0,2.0,2.0,28:30,2020-11-01,8,Sun,1:00PM ET,0,0,0-8,1,Kansas City Chiefs,9.0,35.0,13.0,221.0,128.0,93.0,1.0,25.0,496.0,446.0,50.0,0.0,-8.29,-21.48,6.95,nyj,2020,11,2020,6.333333333333333,10.666666666666666,0.0
18.0,25.0,257.0,3.0,1.0,1.0,5.0,10.5,72.0,127.8,18.0,65.0,3.6,0.0,2.0,2.0,3.0,3.0,2.0,83.0,6.0,10.0,0.0,0.0,23:02,2020-11-09,9,Mon,8:15PM ET,0,0,0-9,0,New England Patriots,27.0,30.0,18.0,322.0,257.0,65.0,1.0,30.0,433.0,274.0,159.0,0.0,18.71,-18.7,-2.16,nyj,2020,11,2020,15.333333333333334,14.0,0.0
15.0,30.0,196.0,2.0,1.0,1.0,9.0,6.8,50.0,79.3,24.0,96.0,4.0,2.0,0.0,0.0,2.0,4.0,4.0,164.0,5.0,11.0,1.0,2.0,23:32,2020-11-22,11,Sun,4:05PM ET,0,0,0-10,1,Los Angeles Chargers,28.0,34.0,20.0,292.0,196.0,96.0,1.0,28.0,376.0,347.0,29.0,1.0,7.52,-16.66,3.42,nyj,2020,11,2020,21.333333333333332,14.0,0.0
16.0,27.0,173.0,0.0,2.0,3.0,24.0,7.3,59.3,47.3,23.0,87.0,3.8,0.0,1.0,2.0,0.0,0.0,6.0,286.0,3.0,13.0,0.0,1.0,27:23,2020-11-29,12,Sun,1:00PM ET,0,0,0-11,0,Miami Dolphins,3.0,20.0,10.0,260.0,173.0,87.0,2.0,22.0,345.0,241.0,104.0,2.0,-15.02,-1.9,-3.01,nyj,2020,11,2020,19.333333333333332,12.833333333333334,0.0
14.0,23.0,170.0,2.0,1.0,3.0,16.0,8.1,60.9,94.5,34.0,206.0,6.1,2.0,0.0,0.0,2.0,3.0,4.0,182.0,5.0,9.0,0.0,0.0,28:59,2020-12-06,13,Sun,1:00PM ET,0,0,0-12,0,Las Vegas Raiders,28.0,31.0,24.0,376.0,170.0,206.0,3.0,24.0,440.0,368.0,72.0,2.0,7.59,-9.86,0.37,nyj,2020,12,2020,19.666666666666668,17.5,0.0
14.0,26.0,116.0,0.0,0.0,3.0,16.0,5.1,53.8,65.5,23.0,69.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,197.0,4.0,12.0,0.0,0.0,25:32,2020-12-13,14,Sun,4:05PM ET,0,0,0-13,1,Seattle Seahawks,3.0,40.0,12.0,185.0,116.0,69.0,1.0,28.0,410.0,236.0,174.0,1.0,-10.41,-22.39,-2.47,nyj,2020,12,2020,11.333333333333334,16.333333333333332,0.0
22.0,31.0,196.0,1.0,0.0,2.0,11.0,6.7,71.0,98.3,31.0,93.0,3.0,1.0,3.0,3.0,2.0,2.0,5.0,247.0,7.0,17.0,1.0,1.0,34:15,2020-12-20,15,Sun,4:05PM ET,1,0,1-13,1,Los Angeles Rams,23.0,20.0,17.0,289.0,196.0,93.0,0.0,16.0,303.0,189.0,114.0,1.0,0.42,2.53,0.32,nyj,2020,12,2020,18.0,18.666666666666668,0.07142857142857142
17.0,33.0,202.0,3.0,0.0,2.0,16.0,6.6,51.5,100.8,34.0,131.0,3.9,0.0,1.0,2.0,2.0,3.0,7.0,260.0,7.0,18.0,0.0,0.0,31:48,2020-12-27,16,Sun,1:00PM ET,1,0,2-13,0,Cleveland Browns,23.0,16.0,18.0,333.0,202.0,131.0,0.0,23.0,299.0,254.0,45.0,2.0,0.77,5.93,-4.45,nyj,2020,12,2020,16.333333333333332,18.0,0.13333333333333333
23.0,34.0,239.0,1.0,2.0,3.0,27.0,7.8,67.6,73.0,25.0,111.0,4.4,1.0,0.0,0.0,2.0,2.0,5.0,187.0,3.0,10.0,1.0,1.0,33:32,2020-01-03,17,Sun,1:00PM ET,0,0,2-14,1,New England Patriots,14.0,28.0,21.0,350.0,239.0,111.0,2.0,23.0,404.0,238.0,166.0,0.0,3.92,-18.13,0.05,nyj,2020,1,2020,20.0,15.666666666666666,0.125
20.0,37.0,207.0,2.0,1.0,6.0,51.0,7.0,54.1,77.2,17.0,45.0,2.6,0.0,0.0,0.0,0.0,0.0,7.0,347.0,4.0,13.0,1.0,2.0,28:40,2021-09-12,1,Sun,1:00PM ET,0,0,0-1,1,Carolina Panthers,14.0,19.0,16.0,252.0,207.0,45.0,1.0,18.0,381.0,270.0,111.0,1.0,-10.0,-1.31,3.49,nyj,2021,9,2021,,,0.0
19.0,33.0,184.0,0.0,4.0,4.0,26.0,6.4,57.6,33.7,31.0,152.0,4.9,0.0,2.0,3.0,0.0,0.0,1.0,45.0,5.0,13.0,1.0,3.0,32:08,2021-09-19,2,Sun,1:00PM ET,0,0,0-2,0,New England Patriots,6.0,25.0,18.0,336.0,184.0,152.0,4.0,17.0,260.0,159.0,101.0,0.0,-12.66,-0.24,-3.52,nyj,2021,9,2021,,,0.0
19.0,35.0,119.0,0.0,2.0,5.0,41.0,4.6,54.3,37.7,13.0,43.0,3.3,0.0,0.0,0.0,0.0,0.0,6.0,280.0,4.0,13.0,0.0,2.0,24:13,2021-09-26,3,Sun,4:05PM ET,0,0,0-3,1,Denver Broncos,0.0,26.0,11.0,162.0,119.0,43.0,2.0,23.0,343.0,223.0,120.0,1.0,-27.58,-4.68,1.98,nyj,2021,9,2021,6.666666666666667,,0.0
