PassCmp,PassAtt,PassYds,PassTd,PassInt,Sacks,SackYds,PassY/A,Cmp%,Qbr,RushAtt,RushYds,RushY/A,RushTd,FGM,FGA,XPM,XPA,Pnt,PntYds,3DConv,3DAtt,4DConv,4DAtt,ToP,Timestamp,Week,Day,Time,W/L,OT,Record,@,Opp,TmScore,OppScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,Team,Year,month,year,Avg3Game,Avg6Game,Win%
37.0,54.0,434.0,2.0,1.0,2.0,16.0,8.3,68.5,97.3,21.0,72.0,3.4,1.0,2.0,2.0,1.0,2.0,2.0,100.0,7.0,14.0,0.0,4.0,29:24,2020-09-13,1,Sun,1:00PM ET,0,0,0-1,0,Seattle Seahawks,25.0,38.0,28.0,506.0,434.0,72.0,2.0,22.0,383.0,299.0,84.0,0.0,7.25,-21.28,-0.51,atl,2020,9,2020,,,0.0
24.0,37.0,267.0,4.0,0.0,1.0,6.0,7.4,64.9,122.2,34.0,113.0,3.3,0.0,4.0,4.0,3.0,3.0,4.0,158.0,8.0,17.0,2.0,2.0,33:48,2020-09-20,2,Sun,1:00PM ET,0,0,0-2,1,Dallas Cowboys,39.0,40.0,22.0,380.0,267.0,113.0,0.0,33.0,570.0,445.0,125.0,3.0,13.66,-17.31,1.38,atl,2020,9,2020,,,0.0
19.0,38.0,227.0,1.0,1.0,2.0,11.0,6.3,50.0,66.4,25.0,144.0,5.8,2.0,2.0,3.0,2.0,3.0,6.0,233.0,4.0,13.0,0.0,0.0,25:10,2020-09-27,3,Sun,1:00PM ET,0,0,0-3,0,Chicago Bears,26.0,30.0,22.0,371.0,227.0,144.0,1.0,24.0,437.0,307.0,130.0,2.0,5.82,-2.87,-5.24,atl,2020,9,2020,30.0,,0.0
28.0,39.0,249.0,0.0,0.0,4.0,36.0,7.3,71.8,88.5,25.0,78.0,3.1,2.0,1.0,1.0,1.0,2.0,3.0,122.0,3.0,12.0,2.0,4.0,30:22,2020-10-05,4,Mon,8:15PM ET,0,0,0-4,1,Green Bay Packers,16.0,30.0,24.0,327.0,249.0,78.0,0.0,22.0,403.0,315.0,88.0,0.0,5.57,-19.46,-0.14,atl,2020,10,2020,27.0,,0.0
21.0,37.0,207.0,0.0,1.0,2.0,19.0,6.1,56.8,61.4,24.0,166.0,6.9,1.0,3.0,3.0,1.0,1.0,3.0,139.0,6.0,13.0,1.0,1.0,26:55,2020-10-11,5,Sun,1:00PM ET,0,0,0-5,0,Carolina Panthers,16.0,23.0,21.0,373.0,207.0,166.0,1.0,24.0,437.0,313.0,124.0,0.0,6.82,-18.13,2.46,atl,2020,10,2020,19.333333333333332,,0.0
30.0,40.0,363.0,4.0,0.0,2.0,8.0,9.3,75.0,135.7,37.0,99.0,2.7,0.0,4.0,4.0,4.0,4.0,2.0,68.0,9.0,17.0,3.0,3.0,40:07,2020-10-18,6,Sun,1:00PM ET,1,0,1-5,1,Minnesota Vikings,40.0,23.0,24.0,462.0,363.0,99.0,1.0,19.0,365.0,333.0,32.0,3.0,20.17,-0.99,0.84,atl,2020,10,2020,24.0,27.0,0.16666666666666666
31.0,42.0,322.0,1.0,0.0,2.0,16.0,8.0,73.8,103.5,26.0,66.0,2.5,2.0,0.0,0.0,2.0,2.0,4.0,180.0,7.0,14.0,1.0,2.0,30:45,2020-10-25,7,Sun,1:00PM ET,0,0,1-6,0,Detroit Lions,22.0,23.0,26.0,388.0,322.0,66.0,1.0,21.0,386.0,322.0,64.0,0.0,10.84,-10.28,-2.56,atl,2020,10,2020,26.0,26.5,0.14285714285714285
21.0,30.0,270.0,0.0,1.0,2.0,11.0,9.4,70.0,84.0,36.0,131.0,3.6,2.0,4.0,4.0,1.0,2.0,1.0,39.0,3.0,9.0,0.0,0.0,36:30,2020-10-29,8,Thu,8:20PM ET,1,0,2-6,1,Carolina Panthers,25.0,17.0,28.0,401.0,270.0,131.0,1.0,18.0,304.0,157.0,147.0,1.0,15.4,-2.21,-6.84,atl,2020,10,2020,29.0,24.166666666666668,0.25
25.0,35.0,271.0,3.0,1.0,2.0,13.0,8.1,71.4,110.5,32.0,92.0,2.9,1.0,2.0,2.0,4.0,4.0,5.0,183.0,6.0,13.0,0.0,0.0,33:27,2020-11-08,9,Sun,1:00PM ET,1,0,3-6,0,Denver Broncos,34.0,27.0,23.0,363.0,271.0,92.0,1.0,23.0,405.0,302.0,103.0,1.0,14.27,-4.44,0.15,atl,2020,11,2020,27.0,25.5,0.3333333333333333
19.0,37.0,196.0,0.0,2.0,8.0,36.0,6.3,51.4,44.4,14.0,52.0,3.7,0.0,3.0,3.0,0.0,0.0,5.0,250.0,2.0,14.0,2.0,3.0,26:19,2020-11-22,11,Sun,1:00PM ET,0,0,3-7,1,New Orleans Saints,9.0,24.0,14.0,248.0,196.0,52.0,2.0,24.0,376.0,210.0,166.0,1.0,-4.08,-12.49,8.6,atl,2020,11,2020,22.666666666666668,24.333333333333332,0.3
22.0,39.0,179.0,2.0,1.0,1.0,6.0,4.7,56.4,74.6,32.0,125.0,3.9,1.0,5.0,5.0,4.0,4.0,3.0,99.0,9.0,19.0,1.0,1.0,34:58,2020-11-29,12,Sun,1:00PM ET,1,0,4-7,0,Las Vegas Raiders,43.0,6.0,23.0,304.0,179.0,125.0,1.0,13.0,243.0,203.0,40.0,5.0,3.82,34.18,-4.76,atl,2020,11,2020,28.666666666666668,28.833333333333332,0.36363636363636365
19.0,39.0,262.0,1.0,0.0,3.0,11.0,7.0,48.7,79.2,21.0,70.0,3.3,0.0,3.0,3.0,1.0,1.0,5.0,218.0,5.0,13.0,0.0,1.0,23:06,2020-12-06,13,Sun,1:00PM ET,0,0,4-8,0,New Orleans Saints,16.0,21.0,21.0,332.0,262.0,70.0,1.0,23.0,424.0,217.0,207.0,1.0,-0.46,-8.37,6.27,atl,2020,12,2020,22.666666666666668,24.833333333333332,0.3333333333333333
22.0,33.0,249.0,2.0,3.0,2.0,14.0,8.0,66.7,71.4,20.0,70.0,3.5,0.0,1.0,1.0,2.0,2.0,2.0,85.0,9.0,12.0,0.0,0.0,25:45,2020-12-13,14,Sun,4:25PM ET,0,0,4-9,1,Los Angeles Chargers,17.0,20.0,19.0,319.0,249.0,70.0,3.0,23.0,345.0,240.0,105.0,1.0,5.82,-10.14,1.54,atl,2020,12,2020,25.333333333333332,24.0,0.3076923076923077
34.0,49.0,332.0,3.0,0.0,3.0,24.0,7.3,69.4,108.5,13.0,37.0,2.8,0.0,2.0,2.0,3.0,3.0,5.0,242.0,6.0,15.0,1.0,2.0,28:11,2020-12-20,15,Sun,1:00PM ET,0,0,4-10,0,Tampa Bay Buccaneers,27.0,31.0,23.0,369.0,332.0,37.0,0.0,27.0,416.0,365.0,51.0,0.0,8.39,-20.21,4.28,atl,2020,12,2020,20.0,24.333333333333332,0.2857142857142857
27.0,35.0,277.0,2.0,0.0,4.0,23.0,8.6,77.1,118.4,23.0,90.0,3.9,0.0,0.0,1.0,2.0,2.0,5.0,222.0,6.0,12.0,0.0,0.0,33:12,2020-12-27,16,Sun,1:00PM ET,0,0,4-11,1,Kansas City Chiefs,14.0,17.0,23.0,367.0,277.0,90.0,1.0,23.0,395.0,278.0,117.0,2.0,5.95,-5.3,-3.91,atl,2020,12,2020,19.333333333333332,21.0,0.26666666666666666
29.0,44.0,258.0,2.0,0.0,1.0,7.0,6.0,65.9,96.6,26.0,127.0,4.9,1.0,2.0,2.0,3.0,3.0,1.0,43.0,7.0,14.0,2.0,3.0,33:12,2020-01-03,17,Sun,1:00PM ET,0,0,4-12,1,Tampa Bay Buccaneers,27.0,44.0,25.0,385.0,258.0,127.0,2.0,28.0,485.0,391.0,94.0,1.0,10.53,-29.28,-0.43,atl,2020,1,2020,22.666666666666668,24.0,0.25
21.0,35.0,136.0,0.0,0.0,3.0,28.0,4.7,60.0,68.3,26.0,124.0,4.8,0.0,2.0,2.0,0.0,0.0,6.0,279.0,3.0,14.0,1.0,3.0,28:58,2021-09-12,1,Sun,1:00PM ET,0,0,0-1,0,Philadelphia Eagles,6.0,32.0,19.0,260.0,136.0,124.0,0.0,24.0,434.0,261.0,173.0,0.0,-12.48,-13.14,2.36,atl,2021,9,2021,,,0.0
35.0,48.0,293.0,2.0,3.0,1.0,7.0,6.3,72.9,76.1,20.0,55.0,2.8,1.0,1.0,1.0,2.0,2.0,4.0,157.0,6.0,15.0,1.0,4.0,33:31,2021-09-19,2,Sun,4:05PM ET,0,0,0-2,1,Tampa Bay Buccaneers,25.0,48.0,19.0,348.0,293.0,55.0,3.0,21.0,341.0,259.0,82.0,1.0,-15.96,-8.63,0.72,atl,2021,9,2021,,,0.0
27.0,36.0,227.0,2.0,0.0,3.0,16.0,6.8,75.0,109.4,20.0,69.0,3.5,0.0,1.0,1.0,2.0,2.0,6.0,284.0,5.0,13.0,0.0,0.0,28:09,2021-09-26,3,Sun,1:00PM ET,1,0,1-2,1,New York Giants,17.0,14.0,18.0,296.0,227.0,69.0,1.0,21.0,346.0,246.0,100.0,1.0,2.1,-2.33,3.38,atl,2021,9,2021,16.0,,0.3333333333333333
25.0,42.0,275.0,4.0,0.0,1.0,8.0,6.7,59.5,110.7,28.0,99.0,3.5,0.0,1.0,1.0,3.0,3.0,4.0,167.0,10.0,16.0,0.0,0.0,30:43,2021-10-03,4,Sun,1:00PM ET,0,0,1-3,0,Washington Football Team,30.0,34.0,24.0,374.0,275.0,99.0,0.0,26.0,412.0,290.0,122.0,0.0,19.36,-18.15,-3.26,atl,2021,10,2021,24.0,,0.25
33.0,46.0,342.0,2.0,0.0,0.0,0.0,7.4,71.7,107.3,29.0,108.0,3.7,1.0,2.0,2.0,3.0,3.0,2.0,56.0,9.0,14.0,1.0,1.0,35:54,2021-10-10,5,Sun,9:30AM ET,1,0,2-3,0,New York Jets,27.0,20.0,28.0,450.0,342.0,108.0,2.0,17.0,230.0,166.0,64.0,1.0,17.36,-3.2,-4.18,atl,2021,10,2021,24.666666666666668,,0.4
25.0,40.0,325.0,2.0,1.0,1.0,11.0,8.4,62.5,94.3,22.0,72.0,3.3,1.0,3.0,3.0,3.0,3.0,3.0,126.0,6.0,13.0,0.0,0.0,25:22,2021-10-24,7,Sun,1:00PM ET,1,0,3-3,1,Miami Dolphins,30.0,28.0,21.0,397.0,325.0,72.0,2.0,27.0,413.0,281.0,132.0,2.0,10.55,-10.04,0.22,atl,2021,10,2021,29.0,22.5,0.5
20.0,27.0,131.0,1.0,2.0,3.0,15.0,5.4,74.1,65.5,20.0,82.0,4.1,0.0,2.0,3.0,1.0,1.0,4.0,190.0,3.0,10.0,1.0,1.0,24:37,2021-10-31,8,Sun,1:00PM ET,0,0,3-4,0,Carolina Panthers,13.0,19.0,17.0,213.0,131.0,82.0,2.0,21.0,332.0,129.0,203.0,1.0,-2.84,-0.86,-4.14,atl,2021,10,2021,23.333333333333332,23.666666666666668,0.42857142857142855
