Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
13,Sun,1:00PM ET,0,0,4-7-1,0,Arizona Cardinals,17.0,20.0,22.0,325.0,227.0,98.0,0.0,18.0,315.0,133.0,182.0,0.0,3.18,-3.9,-0.74,2018,0.3333333333333333,gnb,2018-12-02
14,Sun,1:00PM ET,1,0,5-7-1,0,Atlanta Falcons,34.0,20.0,23.0,300.0,162.0,138.0,0.0,22.0,344.0,237.0,107.0,2.0,11.83,-1.55,-0.57,2018,0.38461538461538464,gnb,2018-12-09
15,Sun,1:00PM ET,0,0,5-8-1,1,Chicago Bears,17.0,24.0,19.0,323.0,235.0,88.0,1.0,19.0,332.0,232.0,100.0,1.0,-1.33,-6.61,0.49,2018,0.35714285714285715,gnb,2018-12-16
16,Sun,1:00PM ET,1,1,6-8-1,1,New York Jets,44.0,38.0,35.0,540.0,413.0,127.0,1.0,23.0,370.0,323.0,47.0,0.0,33.16,-12.93,-15.5,2018,0.4,gnb,2018-12-23
17,Sun,1:00PM ET,0,0,6-9-1,0,Detroit Lions,0.0,31.0,9.0,175.0,129.0,46.0,1.0,25.0,402.0,272.0,130.0,0.0,-17.16,-15.11,1.18,2018,0.375,gnb,2018-12-30
1,Thu,8:20PM ET,1,0,1-0,1,Chicago Bears,10.0,3.0,13.0,213.0,166.0,47.0,0.0,16.0,254.0,208.0,46.0,1.0,-9.57,20.02,2.01,2019,1.0,gnb,2019-09-05
2,Sun,1:00PM ET,1,0,2-0,0,Minnesota Vikings,21.0,16.0,20.0,335.0,191.0,144.0,2.0,15.0,421.0,223.0,198.0,4.0,-7.02,6.94,5.3,2019,1.0,gnb,2019-09-15
3,Sun,1:00PM ET,1,0,3-0,0,Denver Broncos,27.0,16.0,16.0,312.0,235.0,77.0,0.0,20.0,310.0,161.0,149.0,3.0,6.29,7.05,-3.35,2019,1.0,gnb,2019-09-22
4,Thu,8:20PM ET,0,0,3-1,0,Philadelphia Eagles,27.0,34.0,31.0,491.0,414.0,77.0,2.0,24.0,336.0,160.0,176.0,0.0,16.95,-18.42,-4.12,2019,0.75,gnb,2019-09-26
5,Sun,4:25PM ET,1,0,4-1,1,Dallas Cowboys,34.0,24.0,24.0,335.0,215.0,120.0,0.0,32.0,563.0,441.0,122.0,3.0,9.21,-12.8,10.99,2019,0.8,gnb,2019-10-06
