Week,Day,Time,W/L,OT,Record,@,Opponent,TeamScore,OpponentScore,Off_1stDn,Off_Totyd,Off_PassYd,Off_RushYd,Off_TO,Def_1stDn,Def_Totyd,Def_PassYd,Def_RushYd,Def_TO,ExpOff,ExpDef,ExpSpTeams,year,win_pct,Team,Timestamp
9,Sun,1:00PM ET,0,0,2-6,0,New York Giants,20.0,23.0,19.0,402.0,365.0,37.0,5.0,22.0,350.0,184.0,166.0,0.0,2.73,-1.55,-4.12,2020,0.25,was,2020-11-08
10,Sun,1:00PM ET,0,0,2-7,1,Detroit Lions,27.0,30.0,34.0,464.0,375.0,89.0,1.0,21.0,372.0,267.0,105.0,0.0,19.77,-15.43,-6.95,2020,0.2222222222222222,was,2020-11-15
11,Sun,1:00PM ET,1,0,3-7,0,Cincinnati Bengals,20.0,9.0,20.0,325.0,161.0,164.0,1.0,18.0,272.0,202.0,70.0,2.0,-0.93,11.45,-0.86,2020,0.3,was,2020-11-22
12,Thu,4:30PM ET,1,0,4-7,1,Dallas Cowboys,41.0,16.0,22.0,338.0,156.0,182.0,1.0,13.0,247.0,187.0,60.0,2.0,8.38,17.92,1.4,2020,0.36363636363636365,was,2020-11-26
13,Mon,5:00PM ET,1,0,5-7,1,Pittsburgh Steelers,23.0,17.0,18.0,318.0,273.0,45.0,0.0,17.0,326.0,305.0,21.0,1.0,-7.02,5.7,3.99,2020,0.4166666666666667,was,2020-12-07
14,Sun,4:25PM ET,1,0,6-7,1,San Francisco 49ers,23.0,15.0,12.0,193.0,95.0,98.0,1.0,21.0,344.0,236.0,108.0,3.0,-19.42,25.61,0.12,2020,0.46153846153846156,was,2020-12-13
15,Sun,1:00PM ET,0,0,6-8,0,Seattle Seahawks,15.0,20.0,26.0,353.0,269.0,84.0,2.0,16.0,302.0,121.0,181.0,1.0,1.41,-3.17,-4.4,2020,0.42857142857142855,was,2020-12-20
16,Sun,4:05PM ET,0,0,6-9,0,Carolina Panthers,13.0,20.0,20.0,386.0,278.0,108.0,4.0,19.0,280.0,167.0,113.0,2.0,-5.49,5.85,-7.24,2020,0.4,was,2020-12-27
17,Sun,8:20PM ET,1,0,7-9,1,Philadelphia Eagles,20.0,14.0,16.0,248.0,145.0,103.0,2.0,16.0,216.0,98.0,118.0,3.0,-8.33,11.71,3.56,2020,0.4375,was,2020-01-03
Wild Card,Sat,8:15PM ET,0,0,7-10,0,Tampa Bay Buccaneers,23.0,31.0,23.0,375.0,289.0,86.0,1.0,26.0,507.0,365.0,142.0,1.0,5.16,-14.51,1.49,2020,0.4117647058823529,was,2020-01-09
1,Sun,1:00PM ET,0,0,0-1,0,Los Angeles Chargers,16.0,20.0,15.0,259.0,133.0,126.0,1.0,27.0,424.0,334.0,90.0,2.0,1.45,-9.45,1.24,2021,0.0,was,2021-09-12
2,Thu,8:20PM ET,1,0,1-1,0,New York Giants,30.0,29.0,25.0,407.0,320.0,87.0,1.0,21.0,391.0,228.0,163.0,0.0,12.19,-10.45,-0.6,2021,0.5,was,2021-09-16
3,Sun,1:00PM ET,0,0,1-2,1,Buffalo Bills,21.0,43.0,13.0,290.0,212.0,78.0,3.0,29.0,481.0,359.0,122.0,0.0,-8.27,-20.55,7.29,2021,0.3333333333333333,was,2021-09-26
4,Sun,1:00PM ET,1,0,2-2,1,Atlanta Falcons,34.0,30.0,26.0,412.0,290.0,122.0,0.0,24.0,374.0,275.0,99.0,0.0,18.15,-19.36,3.26,2021,0.5,was,2021-10-03
5,Sun,1:00PM ET,0,0,2-3,0,New Orleans Saints,22.0,33.0,26.0,373.0,242.0,131.0,2.0,18.0,369.0,271.0,98.0,2.0,-7.31,-8.56,3.41,2021,0.4,was,2021-10-10
6,Sun,1:00PM ET,0,0,2-4,0,Kansas City Chiefs,13.0,31.0,15.0,276.0,182.0,94.0,2.0,29.0,499.0,390.0,109.0,3.0,-5.66,-9.15,-1.44,2021,0.3333333333333333,was,2021-10-17
7,Sun,1:00PM ET,0,0,2-5,1,Green Bay Packers,10.0,24.0,25.0,430.0,235.0,195.0,2.0,19.0,304.0,247.0,57.0,1.0,-0.39,-8.64,-3.31,2021,0.2857142857142857,was,2021-10-24
8,Sun,4:25PM ET,0,0,2-6,1,Denver Broncos,10.0,17.0,21.0,342.0,230.0,112.0,2.0,17.0,273.0,190.0,83.0,1.0,1.75,-5.1,-2.71,2021,0.25,was,2021-10-31
10,Sun,1:00PM ET,1,0,3-6,0,Tampa Bay Buccaneers,29.0,19.0,23.0,320.0,226.0,94.0,1.0,14.0,273.0,220.0,53.0,2.0,10.01,-3.21,0.67,2021,0.3333333333333333,was,2021-11-14
